video_id,label,modality,unsure_a,unsure_v,comment
CCX_4cW_SAU_000000,"subway, metro, underground",AV,False,False,
CCX_4cW_SAU_000000,train wheels squealing,A,False,False,
CEWvYJiAxgg_000069,"male speech, man speaking",A,False,False,
CEWvYJiAxgg_000069,people screaming,V,False,False,
CE_cEThCA1M_000099,wind noise,A,False,False,
CFRfL0fmAOU_000140,people running,AV,False,False,
CFRfL0fmAOU_000140,wind noise,A,False,False,
CFwUzfuwpH0_000071,missile launch,AV,False,False,
CFwUzfuwpH0_000071,people crowd,V,False,False,
CFyUs8PScdU_000030,people farting,AV,False,False,
CIN_pzwxrCE_000069,,,False,False,
CJdr8iZw8rE_000277,machine gun shooting,AV,False,False,
CJdr8iZw8rE_000277,"male speech, man speaking",AV,False,False,
CK7_1E8cNMM_000043,orchestra,A,False,False,
CK7_1E8cNMM_000043,playing timpani,AV,False,False,
CK7_1E8cNMM_000043,playing tympani,AV,False,False,
CKkbZCb9Y18_000030,people screaming,AV,False,False,
CKkbZCb9Y18_000030,people slapping,AV,False,False,
CNoP-Y19lRI_000004,people screaming,A,False,False,
CNoP-Y19lRI_000004,sloshing water,AV,False,False,
CNoP-Y19lRI_000004,splashing water,AV,False,False,
COHl887nx60_000003,"male speech, man speaking",A,False,False,
COHl887nx60_000003,people crowd,AV,False,False,
COHl887nx60_000003,playing badminton,AV,False,False,
CPvs0cy_RR4_000034,"bird chirping, tweeting",A,False,False,
CPvs0cy_RR4_000034,bird squawking,AV,False,False,
CPvs0cy_RR4_000034,magpie calling,AV,False,False,
CPvs0cy_RR4_000034,wind rustling leaves,V,False,False,
CQGQV-JxPoI_000030,cat meowing,AV,False,False,
CQGQV-JxPoI_000030,"male speech, man speaking",AV,False,False,
CQpGLOiNpnI_000590,male singing,AV,False,False,
CQpGLOiNpnI_000590,playing double bass,AV,False,False,
CQpGLOiNpnI_000590,playing piano,A,False,False,
CQpGLOiNpnI_000590,playing saxophone,AV,False,False,
CRaKdtto9As_000021,"child speech, kid speaking",A,False,False,
CRaKdtto9As_000021,"female speech, woman speaking",A,False,False,
CSEWnDLoCNA_000021,cat meowing,AV,False,False,
CSEqIdBIXAY_000030,machine gun shooting,A,False,False,
CSEqIdBIXAY_000030,using sewing machines,AV,False,False,
CSu8Bv3EY6o_000040,"male speech, man speaking",AV,False,False,
CSu8Bv3EY6o_000040,people cheering,A,False,False,
CSu8Bv3EY6o_000040,people screaming,A,False,False,
CSu8Bv3EY6o_000040,playing electric guitar,AV,False,False,
CTYO9dLDun4_000020,opening or closing car doors,AV,False,False,
CTYO9dLDun4_000020,sliding door,AV,False,False,
CTYO9dLDun4_000020,wind noise,A,False,False,
CTp0IjcFOg8_000576,air conditioning noise,A,False,False,
CTp0IjcFOg8_000576,"male speech, man speaking",A,False,False,
CUJ1MnvyKOw_000040,"bird chirping, tweeting",A,False,False,
CUJ1MnvyKOw_000040,cattle mooing,A,False,False,
CUJ1MnvyKOw_000040,cow lowing,A,False,False,
CUJ1MnvyKOw_000040,lions roaring,V,False,False,
CUJ1MnvyKOw_000040,wind noise,A,False,False,
CUL0UrnVfZI_000030,female singing,AV,False,False,
CUL0UrnVfZI_000030,male singing,AV,False,False,
CUL0UrnVfZI_000030,singing choir,AV,False,False,
CUt0oGFuxL8_000053,"bird chirping, tweeting",A,False,False,
CUt0oGFuxL8_000053,bird squawking,A,False,False,
CUt0oGFuxL8_000053,woodpecker pecking tree,AV,False,False,
CW_UrQzAqzU_000025,"bird chirping, tweeting",AV,False,False,
CW_UrQzAqzU_000025,canary calling,AV,False,False,
CXfxDP-UyiE_000030,"bird chirping, tweeting",AV,False,False,
CXfxDP-UyiE_000030,parrot talking,AV,False,False,
CYRnb2F9ekQ_000280,"bird chirping, tweeting",A,False,False,
CYRnb2F9ekQ_000280,bird squawking,A,False,False,
CYRnb2F9ekQ_000280,goose honking,A,False,False,
CYRnb2F9ekQ_000280,"male speech, man speaking",A,False,False,
CZilvdWN8PI_000079,chopping wood,AV,False,False,
CZilvdWN8PI_000079,planing timber,V,False,False,
CZlQbIE6FXQ_000050,fire crackling,AV,False,False,
CZlQbIE6FXQ_000050,"male speech, man speaking",A,False,False,
CZlQbIE6FXQ_000050,spraying water,AV,False,False,
CZv_yRWyT74_000377,blowtorch igniting,AV,True,True,
CZv_yRWyT74_000377,hair dryer drying,AV,True,True,
CZv_yRWyT74_000377,"male speech, man speaking",A,True,False,
Cb2k9JwDkDQ_000030,bird squawking,AV,False,False,
Cb2k9JwDkDQ_000030,goose honking,A,False,False,
CcR1jeBHtCk_000058,"male speech, man speaking",A,False,False,
CcR1jeBHtCk_000058,snake hissing,AV,False,False,
CcR1jeBHtCk_000058,snake rattling,AV,False,False,
Cd4YOq17N6w_000062,ferret dooking,AV,False,False,
CdSt0vG0uk0_000320,male singing,A,False,False,
CdSt0vG0uk0_000320,"male speech, man speaking",A,False,False,
CdSt0vG0uk0_000320,people cheering,AV,False,False,
CdSt0vG0uk0_000320,people clapping,AV,False,False,
CdSt0vG0uk0_000320,people crowd,AV,False,False,
CewaO3Aug84_000080,firing muskets,AV,False,False,
CgMmtC41T9k_000030,wind chime,AV,False,False,
CgMt2IylPic_000494,"bird chirping, tweeting",AV,False,False,
CgMt2IylPic_000494,canary calling,AV,False,False,
CgzmlbU6hsk_000030,male singing,A,False,False,
CgzmlbU6hsk_000030,playing banjo,A,False,False,
ChX3mPUgLok_000030,door slamming,AV,False,False,
ChX3mPUgLok_000030,wind noise,A,False,False,
Chc1xUT9KB0_000070,"railroad car, train wagon",AV,False,False,
Chc1xUT9KB0_000070,train horning,A,False,False,
Chc1xUT9KB0_000070,train wheels squealing,AV,False,False,
Chc1xUT9KB0_000070,train whistling,AV,False,False,
Cih7zp6KJac_000060,people eating,AV,False,False,
Cih7zp6KJac_000060,people eating noodle,AV,False,False,
Cih7zp6KJac_000060,people slurping,AV,False,False,
Citws4f_LJw_000027,,,False,False,
CjuYza6dsvs_000030,wind noise,A,False,False,
CkR2jl_LI3w_000030,"female speech, woman speaking",A,False,False,
CkR2jl_LI3w_000030,horse clip-clop,AV,False,False,
CkXT-wEQRfM_000140,male speech  man speaking,A,False,False,
CkXT-wEQRfM_000140,people cheering,AV,False,False,
CkXT-wEQRfM_000140,people clapping,AV,False,False,
CkaCgJWCpdM_000030,"female speech, woman speaking",AV,False,False,
CkaCgJWCpdM_000030,horse clip-clop,AV,False,False,
CkaCgJWCpdM_000030,horse neighing,AV,False,False,
CkaCgJWCpdM_000030,"male speech, man speaking",AV,False,False,
Ckmc5j2_a9s_000350,playing acoustic guitar,AV,False,False,
Ckmc5j2_a9s_000350,playing clarinet,AV,False,False,
Ckmc5j2_a9s_000350,playing violin  fiddle,AV,False,False,
CkutJYIfghs_000030,motorboat  speedboat acceleration,V,False,False,
CkutJYIfghs_000030,"rowboat, canoe, kayak rowing",V,False,False,
CkutJYIfghs_000030,sailing,V,False,False,
CkutJYIfghs_000030,sea waves,V,False,False,
CkutJYIfghs_000030,wind noise,A,False,False,
CljO1-A89-g_000030,children shouting,AV,False,False,
CljO1-A89-g_000030,"female speech, woman speaking",AV,False,False,
CljO1-A89-g_000030,people cheering,AV,False,False,
CljO1-A89-g_000030,people clapping,A,False,False,
CljO1-A89-g_000030,people crowd,AV,False,False,
CljO1-A89-g_000030,people screaming,AV,False,False,
CljO1-A89-g_000030,people shuffling,AV,False,False,
ClnfpR5VSgA_000010,bull bellowing,A,False,False,
ClnfpR5VSgA_000010,cattle mooing,A,False,False,
ClnfpR5VSgA_000010,cow lowing,AV,False,False,
ClnfpR5VSgA_000010,playing electric guitar,V,False,False,
CmBawC_pvEo_000130,"female speech, woman speaking",A,False,False,
CmBawC_pvEo_000130,people cheering,AV,False,False,
CmBawC_pvEo_000130,people clapping,AV,False,False,
CmBawC_pvEo_000130,people crowd,AV,False,False,
CmGHMSQZOVw_000370,people screaming,A,False,False,
Cmz0InA1eM4_000030,female singing,AV,False,False,
Cmz0InA1eM4_000030,male singing,AV,False,False,
Cmz0InA1eM4_000030,people crowd,V,False,False,
Cmz0InA1eM4_000030,singing choir,AV,False,False,
CnxNaUbF61U_000030,male singing,A,False,False,
CnxNaUbF61U_000030,"male speech, man speaking",A,False,False,
CnxNaUbF61U_000030,people cheering,AV,False,False,
CnxNaUbF61U_000030,people screaming,AV,False,False,
CnxNaUbF61U_000030,playing congas,A,False,False,
CnxNaUbF61U_000030,sloshing water,AV,False,False,
CnxNaUbF61U_000030,splashing water,AV,False,False,
Coxhwm4cDIQ_000494,bouncing on trampoline,V,False,False,
Coxhwm4cDIQ_000494,"child speech, kid speaking",AV,False,False,
CpNfxbqRDUA_000030,cricket chirping,A,False,False,
CpNfxbqRDUA_000030,owl hooting,A,False,False,
CpoUHOCPaNw_000020,playing harp,AV,False,False,A saung is not a zither
CqmuLdNiEjE_000077,dog growling,AV,False,False,
CqmuLdNiEjE_000077,dog whimpering,AV,False,False,
CrCsfXn48q0_000230,,,False,False,
CsaSKyluqPU_000032,car passing by,AV,False,False,
CsaSKyluqPU_000032,hail,AV,False,False,
CsaSKyluqPU_000032,"vehicle horn, car horn, honking",AV,False,False,
CudxWnS7ukw_000030,playing acoustic guitar,AV,False,False,
CudxWnS7ukw_000030,playing banjo,AV,False,False,
CxSALNdzjKs_000125,blowtorch igniting,AV,False,False,
CzhsbdoRfr0_000330,playing harpsichord,AV,False,False,
D-A7agR6y4w_000110,cattle  bovinae cowbell,AV,False,False,
D-A7agR6y4w_000110,"male speech, man speaking",AV,False,False,
D-A7agR6y4w_000110,playing drum kit,AV,False,False,
D-A7agR6y4w_000110,playing snare drum,AV,False,False,
D-A7agR6y4w_000110,playing tambourine,AV,False,False,
D-A7agR6y4w_000110,playing timbales,AV,False,False,
D-TltLbYiDU_000001,wind noise,A,False,False,
D0L-M4trkpw_000210,playing acoustic guitar,AV,False,False,
D0L-M4trkpw_000210,playing drum kit,A,False,False,
D0L-M4trkpw_000210,playing electric guitar,AV,False,False,
D0L-M4trkpw_000210,playing synthesizer,AV,False,False,
D0L-M4trkpw_000210,"playing violin, fiddle",AV,False,False,
D0Vk5yjzXB0_000017,bird squawking,AV,False,False,
D0Vk5yjzXB0_000017,magpie calling,AV,False,False,
D1tl1eS7ubI_000000,"female speech, woman speaking",AV,False,False,
D1tl1eS7ubI_000000,"male speech, man speaking",A,False,False,
D1tl1eS7ubI_000000,people coughing,AV,False,False,
D1tzSCqOGV4_000080,playing double bass,AV,False,False,
D1tzSCqOGV4_000080,playing piano,AV,False,False,
D2KrgDuU3K8_000100,"bird chirping, tweeting",A,False,False,
D2KrgDuU3K8_000100,"male speech, man speaking",AV,False,False,
D2KrgDuU3K8_000100,people eating,AV,False,False,
D39kBvBeVJs_000048,cupboard opening or closing,V,False,False,
D39kBvBeVJs_000048,opening or closing car doors,V,False,False,
D39kBvBeVJs_000048,opening or closing drawers,V,False,False,
D6shA0yJ8W4_000061,"bee, wasp, etc. buzzing",AV,False,False,
D7iyQCgox0g_000017,chipmunk chirping,AV,False,False,
D7iyQCgox0g_000017,cricket chirping,A,False,False,
D9yNCDer4YM_000094,electric grinder grinding,AV,False,False,
D9yNCDer4YM_000094,lathe spinning,AV,False,False,
D9yNCDer4YM_000094,"male speech, man speaking",A,False,False,
DA2QCyip6mY_000618,,,False,False,
DCpWtyLjKmM_000030,cat growling,AV,False,False,
DDmCxUncIyc_000030,cricket chirping,A,False,False,
DDmCxUncIyc_000030,crow cawing,AV,False,False,
DDmCxUncIyc_000030,"female speech, woman speaking",A,False,False,
DDmCxUncIyc_000030,"male speech, man speaking",A,False,False,
DG3jA6Fswak_000029,bird squawking,A,False,False,
DG3jA6Fswak_000029,"rowboat, canoe, kayak rowing",V,False,False,
DG3jA6Fswak_000029,sailing,V,False,False,
DG3jA6Fswak_000029,sea waves,V,False,False,
DG3jA6Fswak_000029,wind noise,A,False,False,
DGeHJrq-FoI_000012,"female speech, woman speaking",A,False,False,
DGeHJrq-FoI_000012,splashing water,AV,False,False,
DGeHJrq-FoI_000012,squishing water,AV,False,False,
DHoVXJe-MXY_000293,playing drum kit,A,False,False,
DHoVXJe-MXY_000293,"playing marimba, xylophone",AV,False,False,
DIBpl7npZ8c_000021,arc welding,AV,False,False,
DIBpl7npZ8c_000021,blowtorch igniting,AV,False,False,
DIooS7FSHYk_000030,"male speech, man speaking",AV,False,False,
DIooS7FSHYk_000030,people belly laughing,V,False,False,
DIooS7FSHYk_000030,playing bass drum,AV,False,False,
DIooS7FSHYk_000030,playing bongo,AV,False,False,
DIooS7FSHYk_000030,playing congas,AV,False,False,
DIooS7FSHYk_000030,playing timbales,AV,False,False,
DIooS7FSHYk_000030,rapping,V,False,False,
DIooS7FSHYk_000030,sliding door,A,False,False,
DIp98lL45Q4_000147,"bird chirping, tweeting",A,False,False,
DIp98lL45Q4_000147,bird squawking,A,False,False,
DIp98lL45Q4_000147,splashing water,A,False,False,
DIp98lL45Q4_000147,wind noise,A,False,False,
DIxTruxPbdk_000000,firing cannon,AV,False,False,
DIxTruxPbdk_000000,machine gun shooting,AV,False,False,
DIxTruxPbdk_000000,sea waves,V,False,False,
DIxTruxPbdk_000000,wind noise,A,False,False,
DK1tZljrwAc_000027,female speech  woman speaking,A,False,False,
DK1tZljrwAc_000027,"male speech, man speaking",A,False,False,
DK1tZljrwAc_000027,sea waves,V,False,False,
DK1tZljrwAc_000027,wind noise,A,False,False,
DKPvyyDnRe4_000003,firing cannon,AV,False,False,
DKeUDT-1d7U_000150,"male speech, man speaking",A,False,False,
DKeUDT-1d7U_000150,people farting,A,False,False,
DKeUDT-1d7U_000150,toilet flushing,A,False,False,
DNkzxmcMEKU_000226,splashing water,AV,False,False,
DNkzxmcMEKU_000226,swimming,AV,False,False,
DNkzxmcMEKU_000226,underwater bubbling,AV,False,False,
DOodvwXcpwQ_000000,dog barking,AV,False,False,
DOodvwXcpwQ_000000,dog bow-wow,AV,False,False,
DQ1-Jj3kEP0_000061,hammering nails,A,False,False,
DQLtNSPC7P0_000480,playing double bass,AV,False,False,
DQLtNSPC7P0_000480,playing drum kit,AV,False,False,
DQLtNSPC7P0_000480,playing piano,AV,False,False,
DQLtNSPC7P0_000480,playing saxophone,AV,False,False,
DQLtNSPC7P0_000480,playing trumpet,AV,False,False,
DRC7KTs-BLc_000008,using sewing machines,AV,False,False,
DSEY4EVn1U0_000079,dog barking,AV,False,False,
DSEY4EVn1U0_000079,dog bow-wow,AV,False,False,
DSHtSIWAHhM_000062,hail,AV,False,False,
DSHtSIWAHhM_000062,"male speech, man speaking",A,False,False,
DSdCxzO0q0g_000077,hair dryer drying,V,False,False,
DSdCxzO0q0g_000077,"male speech, man speaking",AV,False,False,
DSnhM5tKZSQ_000000,"donkey, ass braying",AV,False,False,
DSnhM5tKZSQ_000000,people giggling,A,False,False,
DSztGsbZkmY_000197,"male speech, man speaking",A,False,False,
DTZ4khupsCM_000056,beat boxing,AV,False,False,
DUWeKLvfrwc_000080,ice cracking,AV,False,False,
DUWeKLvfrwc_000080,sloshing water,AV,False,False,
DUWeKLvfrwc_000080,splashing water,AV,False,False,
DUsivUkD3ik_000004,"male speech, man speaking",A,False,False,
DUsivUkD3ik_000004,"rowboat, canoe, kayak rowing",AV,False,False,
DUsivUkD3ik_000004,sea waves,A,False,False,
DVDQyIt56nQ_000200,child singing,AV,False,False,
DVDQyIt56nQ_000200,male singing,AV,False,False,
DVDQyIt56nQ_000200,orchestra,AV,False,False,
DVDQyIt56nQ_000200,"playing violin, fiddle",AV,False,False,
DWLJMnVOT20_000083,"child speech, kid speaking",A,False,False,
DWLJMnVOT20_000083,"female speech, woman speaking",A,False,False,
DWLJMnVOT20_000083,people eating,AV,False,False,
DWLJMnVOT20_000083,ripping paper,AV,False,False,
DXM-kf0Xomc_000328,hammering nails,A,False,False,
DXM-kf0Xomc_000328,"male speech, man speaking",A,False,False,
D_GfvnDbRJk_000060,"male speech, man speaking",A,False,False,
D_GfvnDbRJk_000060,ocean burbling,AV,False,False,
D_GfvnDbRJk_000060,sailing,AV,False,False,
D_GfvnDbRJk_000060,sea waves,AV,False,False,
D_GfvnDbRJk_000060,wind noise,A,False,False,
D_MavKxL6oc_000030,car passing by,V,False,False,
D_MavKxL6oc_000030,"female speech, woman speaking",A,False,False,
D_MavKxL6oc_000030,"male speech, man speaking",A,False,False,
D_MavKxL6oc_000030,raining,AV,False,False,
DaRjeE5PW80_000039,people crowd,AV,False,False,
DaRjeE5PW80_000039,people running,V,False,False,
DaRjeE5PW80_000039,playing volleyball,V,False,False,
DaRjeE5PW80_000039,sea waves,AV,False,False,
DaRjeE5PW80_000039,wind noise,A,False,False,
DaaY_n80b2Y_000005,dog barking,AV,False,False,
DaaY_n80b2Y_000005,dog growling,A,False,False,
Db0c4aAwUbY_000030,people crowd,V,False,False,
Db0c4aAwUbY_000030,playing steelpan,AV,False,False,
DcU6AzN7imA_000210,engine accelerating  revving  vroom,A,False,False,
DcU6AzN7imA_000210,reversing beeps,AV,False,False,
DcU6AzN7imA_000210,tractor digging,AV,False,False,
DdFjX2ikXbw_000010,female speech  woman speaking,A,False,False,
DdFjX2ikXbw_000010,people crowd,AV,False,False,
DdFjX2ikXbw_000010,roller coaster running,AV,False,False,
DdwQJlhORjo_000090,lip smacking,AV,False,False,
DegSrwcSF3k_000030,horse clip-clop,AV,False,False,
DegSrwcSF3k_000030,horse neighing,AV,False,False,
DfCTXmNRj24_000030,"female speech, woman speaking",AV,False,False,
DfCTXmNRj24_000030,orchestra,V,False,False,
DfCTXmNRj24_000030,people clapping,A,False,False,
DfCTXmNRj24_000030,people crowd,A,False,False,
DfrOLl-Or0Q_000011,telephone bell ringing,A,False,False,
Dfs090CuKNM_000030,"male speech, man speaking",AV,False,False,
Dfs090CuKNM_000030,people battle cry,AV,False,False,
Dfs090CuKNM_000030,people cheering,AV,False,False,
Dfs090CuKNM_000030,people clapping,AV,False,False,
Dfs090CuKNM_000030,people crowd,AV,False,False,
Dgl_sLTIOaA_000030,running electric fan,AV,False,False,
DhBqfQ72Im0_000087,"female speech, woman speaking",AV,False,False,
DhBqfQ72Im0_000087,"male speech, man speaking",AV,False,False,
DhMLiwShZss_000137,"male speech, man speaking",A,False,False,
DhfdRzT2AP4_000132,"male speech, man speaking",AV,False,False,
DhfdRzT2AP4_000132,metronome,A,False,False,
DhygJyCvYeA_000263,orchestra,AV,False,False,
DhygJyCvYeA_000263,playing cello,AV,False,False,
DhygJyCvYeA_000263,playing double bass,AV,False,False,
DhygJyCvYeA_000263,playing flute,AV,False,False,
DhygJyCvYeA_000263,playing oboe,AV,False,False,
DhygJyCvYeA_000263,"playing violin, fiddle",AV,False,False,
DiBKqoKUjOk_000080,goose honking,A,False,False,
DiBKqoKUjOk_000080,wind noise,A,False,False,
DiUgEH6m7fw_000099,"bird chirping, tweeting",A,False,False,
DiUgEH6m7fw_000099,"female speech, woman speaking",A,False,False,
DiUgEH6m7fw_000099,gibbon howling,AV,False,False,
Dj3kmG8E1Ng_000030,"female speech, woman speaking",A,False,False,
Dj3kmG8E1Ng_000030,people whispering,A,False,False,
DkAeTKwWXs8_000065,scuba diving,AV,False,False,
DkAeTKwWXs8_000065,splashing water,V,False,False,
DkAeTKwWXs8_000065,underwater bubbling,V,False,False,
Dkfcal9MGPs_000400,bird chirping  tweeting,A,False,False,
Dkfcal9MGPs_000400,"female speech, woman speaking",A,False,False,
Dkfcal9MGPs_000400,"male speech, man speaking",A,False,False,
Dkfcal9MGPs_000400,wind noise,A,False,False,
DlQK2qeiVRs_000039,"child speech, kid speaking",A,False,False,
DlQK2qeiVRs_000039,playing darts,AV,False,False,
DlaEUR5O_iY_000010,car engine idling,AV,False,False,
DlaEUR5O_iY_000010,car engine knocking,AV,False,False,
DoMSaqmAhHw_000089,children shouting,A,False,False,
DoMSaqmAhHw_000089,people cheering,A,False,False,
DoMSaqmAhHw_000089,people crowd,A,False,False,
DoMSaqmAhHw_000089,people running,AV,False,False,
DoMSaqmAhHw_000089,people screaming,A,False,False,
DoMSaqmAhHw_000089,playing hockey,AV,False,False,
DpxPk752Vco_000230,church bell ringing,A,False,False,
DpxPk752Vco_000230,playing tuning fork,A,True,False,
DpxPk752Vco_000230,singing bowl,A,True,False,
Dr3vf42udLY_000080,car engine idling,A,False,False,
Dr3vf42udLY_000080,driving buses,AV,False,False,
Drxkm1HyVxI_000021,airplane,V,False,False,
Drxkm1HyVxI_000021,door slamming,AV,False,False,
Drxkm1HyVxI_000021,"male speech, man speaking",A,False,False,
Drxkm1HyVxI_000021,opening or closing car doors,AV,False,False,
DtGG1jd-_eI_000008,horse clip-clop,V,False,False,
DtGG1jd-_eI_000008,people cheering,A,False,False,
DtGG1jd-_eI_000008,people crowd,A,False,False,
